Alabama,14.1833333333333
Alaska,10.2
Arizona,11.7
Arkansas,14.44
California,12.096694214876
Colorado,10.5428571428571
Connecticut,13.6375
Delaware,14.4
Florida,13.4333333333333
Georgia,13.1181818181818
Hawaii,9.4
Idaho,11.5
Illinois,11.4555555555556
Indiana,13.5090909090909
Iowa,11.05
Kansas,10.2
Kentucky,13.65
Louisiana,14.4
Maine,10.9
Maryland,13.7
Massachusetts,13.4153846153846
Michigan,12.64375
Minnesota,9.75714285714286
Mississippi,15.85
Missouri,13.3625
Montana,11.1
Nebraska,9.75
Nevada,13.16
New Hampshire,11.35
New Jersey,15.8111111111111
New Mexico,12.225
New York,14.2555555555556
North Carolina,12.6714285714286
North Dakota,8.7
Ohio,15.7
Oklahoma,12.55
Oregon,12.5375
Pennsylvania,14.5714285714286
Rhode Island,13.7
South Carolina,12.38
South Dakota,10.75
Tennessee,15.3333333333333
Texas,12.6148936170213
Utah,11.3777777777778
Vermont,10.7
Virginia,11.5272727272727
Washington,12.0142857142857
West Virginia,14.6
Wisconsin,12.2285714285714
Wyoming,11.5
