Alabama,14.1166666666667
Alaska,10.6
Arizona,11.7166666666667
Arkansas,13.88
California,11.9305785123967
Colorado,10.6428571428571
Connecticut,13.95
Delaware,14.2
Florida,13.7606060606061
Georgia,12.5909090909091
Hawaii,9.2
Idaho,11.4
Illinois,11.3166666666667
Indiana,13.5363636363636
Iowa,11.4
Kansas,10.35
Kentucky,13
Louisiana,14.65
Maine,11.7
Maryland,13.6
Massachusetts,14.4615384615385
Michigan,12.775
Minnesota,9.54285714285714
Mississippi,15.1
Missouri,13.35
Montana,11.25
Nebraska,10
Nevada,13
New Hampshire,12.4
New Jersey,14.5
New Mexico,11.625
New York,14.0444444444444
North Carolina,12.3071428571429
North Dakota,9.2
Ohio,15.2222222222222
Oklahoma,12.65
Oregon,13.375
Pennsylvania,14.5714285714286
Rhode Island,14.175
South Carolina,13.14
South Dakota,9.8
Tennessee,14.9833333333333
Texas,11.3021276595745
Utah,11.5555555555556
Vermont,11.5
Virginia,11.8636363636364
Washington,12.3142857142857
West Virginia,14.5
Wisconsin,11.7714285714286
Wyoming,11.2
