Alabama,3.86666666666667
Alaska,2.6
Arizona,2.73333333333333
Arkansas,3.32
California,2.70661157024793
Colorado,2.52142857142857
Connecticut,3.3125
Delaware,4.3
Florida,3.13030303030303
Georgia,3.75454545454545
Hawaii,2.5
Idaho,2.73333333333333
Illinois,2.86666666666667
Indiana,3.41818181818182
Iowa,2.85
Kansas,2.88333333333333
Kentucky,3.2
Louisiana,3.93333333333333
Maine,2.7
Maryland,4.4
Massachusetts,3.07692307692308
Michigan,3.2625
Minnesota,2.54285714285714
Mississippi,4.55
Missouri,3.1625
Montana,2.7
Nebraska,2.75
Nevada,2.96
New Hampshire,2.65
New Jersey,3.87777777777778
New Mexico,2.575
New York,3.54444444444444
North Carolina,3.32142857142857
North Dakota,2.5
Ohio,4.3
Oklahoma,2.98333333333333
Oregon,2.825
Pennsylvania,3.67142857142857
Rhode Island,2.85
South Carolina,3.42
South Dakota,2.7
Tennessee,3.61666666666667
Texas,3.01914893617021
Utah,2.74444444444444
Vermont,2.7
Virginia,3.37272727272727
Washington,2.86428571428571
West Virginia,3.1
Wisconsin,2.98571428571429
Wyoming,2.4
